forum_uid,Opinion(1/0),Question(1/0),Answer(1/0),Sentiment(1-7),Urgency(1-7),CourseType,course_display_name,post_type,up_count,reads,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,confusion
10067,0,1,1,4,1,Medicine,MedStats,Comment,1,46,195,81.87,95.93,22.21,91.94,19.5,15.38,80.51,50.77,12.31,9.23,0,0,9.23,0,0,3.08,12.31,11.28,8.21,5.13,6.15,0,16.92,11.28,5.64,3.08,1.03,7.69,5.13,4.62,0.51,0,0,0.51,10.26,0,0,0,0,12.82,5.13,0.51,1.03,1.54,2.56,2.05,0,0,0,0,0,0,0,0,0,6.67,0.51,1.03,2.56,4.1,0,0,14.87,1.03,10.26,1.03,5.64,3.59,0,0,0,0,0,0,0,0,0,0,0,0,11.79,3.59,3.59,0,0,1.03,1.03,1.03,0,0,1.03,0.51,0
10067,0,1,0,4,3,Medicine,MedStats,Comment,0,67,15,52.71,99,1,99,15,20,80,53.33,20,13.33,0,0,13.33,0,0,6.67,6.67,13.33,13.33,6.67,0,0,20,0,0,6.67,0,6.67,6.67,6.67,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,6.67,6.67,0,0,0,0,6.67,1
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,97,18,46.37,86.68,1,98.27,9,11.11,77.78,50,11.11,5.56,0,0,5.56,0,0,5.56,11.11,5.56,11.11,16.67,0,0,22.22,5.56,0,0,0,5.56,5.56,5.56,0,0,0,0,11.11,0,0,0,0,5.56,0,0,0,0,0,5.56,5.56,5.56,0,0,0,0,0,0,0,11.11,5.56,5.56,0,0,0,5.56,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,5.56,5.56,0,0,5.56,5.56,0,0,0,0,0,1
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,45,78,93.26,39.87,17.46,25.77,26,11.54,82.05,51.28,6.41,2.56,0,0,2.56,0,0,3.85,17.95,7.69,6.41,2.56,10.26,0,12.82,1.28,1.28,0,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,20.51,5.13,2.56,3.85,8.97,0,8.97,1.28,0,0,0,0,0,0,0,0,3.85,1.28,0,2.56,0,0,0,10.26,1.28,5.13,0,1.28,3.85,0,0,0,0,0,0,8.97,0,8.97,0,0,0,42.31,5.13,2.56,0,0,1.28,0,1.28,5.13,0,10.26,16.67,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,75,60,74.65,96.63,43.37,99,15,26.67,76.67,36.67,8.33,8.33,0,0,8.33,0,0,0,3.33,10,6.67,1.67,8.33,0,15,6.67,5,1.67,0,3.33,6.67,6.67,0,0,0,0,13.33,0,1.67,0,0,11.67,1.67,1.67,1.67,6.67,1.67,3.33,1.67,0,1.67,0,1.67,0,1.67,0,0,10,1.67,1.67,5,5,0,1.67,11.67,0,16.67,5,8.33,3.33,5,3.33,0,0,0,0,0,0,0,0,0,0,25,5,8.33,0,0,0,0,0,0,0,6.67,5,0
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,164,49,77.87,92.33,1.69,91.78,24.5,8.16,77.55,57.14,16.33,10.2,2.04,0,8.16,0,0,6.12,12.24,12.24,10.2,2.04,6.12,0,22.45,0,0,2.04,2.04,0,4.08,4.08,0,0,0,0,14.29,0,0,0,0,20.41,6.12,4.08,8.16,6.12,0,6.12,0,0,0,0,0,0,0,0,0,8.16,4.08,4.08,0,0,0,4.08,12.24,2.04,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37,4.08,4.08,2.04,0,2.04,2.04,0,0,0,0,4.08,0
10067,0,1,1,4,3,Medicine,MedStats,Comment,0,198,158,93.83,95.01,2.79,89.4,22.57,16.46,76.58,51.27,12.66,6.96,0,0,6.96,0,0,5.7,11.39,15.19,8.23,2.53,2.53,0,13.92,5.06,1.9,1.9,4.43,1.9,3.8,3.8,0,0,0,0,10.13,0,0,0,0,9.49,5.06,2.53,0.63,0.63,0,0.63,1.27,1.27,0,0,1.9,0,1.9,0,0,5.06,1.9,1.9,1.9,1.27,0,3.8,12.03,0.63,4.43,0.63,2.53,1.27,0.63,0.63,0,0,0,0,0,0,0,0,0,0,16.46,4.43,4.43,0,0,1.9,0.63,2.53,0,0,1.27,1.27,0
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,93,40,66.46,89.42,59.88,96.76,20,15,80,47.5,15,7.5,2.5,0,5,0,0,7.5,12.5,5,7.5,2.5,7.5,0,12.5,5,2.5,5,2.5,0,10,7.5,2.5,0,0,2.5,12.5,0,0,0,0,12.5,7.5,0,2.5,5,2.5,2.5,0,0,0,0,0,0,0,0,0,15,5,5,7.5,2.5,0,2.5,12.5,0,12.5,0,10,2.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2.5,0,0,10,0,0,0,0,0,2.5,0
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,34,22,93.26,98.8,1,94.75,11,13.64,72.73,45.45,9.09,9.09,0,0,9.09,0,0,0,13.64,9.09,13.64,0,0,0,18.18,4.55,4.55,0,0,0,4.55,4.55,0,0,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,4.55,13.64,4.55,9.09,0,4.55,9.09,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,22.73,0,13.64,0,0,4.55,4.55,0,0,0,0,0,1
10067,0,1,1,4,3,Medicine,MedStats,Comment,0,94,183,80.83,22.21,62.75,98.1,20.33,19.13,87.98,55.74,8.74,2.73,1.09,0,1.64,0,0,6.01,16.39,8.2,10.38,4.37,6.56,3.28,15.85,8.74,3.28,1.09,2.19,6.56,6.56,6.01,0.55,0.55,0,0,4.37,0,0,0,0,22.4,4.37,2.19,1.09,6.56,3.28,9.29,0.55,0,0.55,0,0,0,0,0,0,2.73,1.09,0.55,0.55,1.64,0,0.55,14.21,1.64,9.29,1.64,3.83,3.83,2.19,0,0,0,0,0,0,0,0,0,0,0,15.85,4.37,4.37,0,0,0.55,1.09,1.09,1.09,0,0,3.28,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,57,39,51.25,77.92,17.46,1,13,23.08,94.87,51.28,15.38,10.26,5.13,0,5.13,0,0,5.13,2.56,12.82,10.26,5.13,5.13,0,17.95,12.82,5.13,0,0,2.56,5.13,0,5.13,0,0,0,10.26,0,0,0,0,25.64,5.13,0,10.26,10.26,2.56,2.56,2.56,0,0,2.56,2.56,0,2.56,0,0,15.38,2.56,5.13,2.56,0,5.13,0,15.38,2.56,12.82,0,7.69,5.13,2.56,0,0,0,0,0,2.56,0,2.56,0,0,0,15.38,7.69,5.13,0,0,0,2.56,0,0,0,0,0,1
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,188,35,44.59,95.65,78.4,78.19,35,14.29,82.86,57.14,14.29,8.57,0,0,8.57,0,0,5.71,5.71,11.43,8.57,5.71,11.43,0,20,2.86,2.86,2.86,0,0,2.86,2.86,0,0,0,0,14.29,0,0,0,0,11.43,5.71,0,2.86,5.71,0,5.71,0,0,0,0,0,0,0,0,0,5.71,2.86,2.86,2.86,2.86,0,2.86,14.29,2.86,17.14,5.71,11.43,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,17.14,2.86,11.43,0,0,0,2.86,0,0,0,0,0,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,34,10,99,50,3.37,99,5,10,50,40,0,0,0,0,0,0,0,0,20,10,10,0,0,0,20,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,1
10067,0,0,1,4,2.5,Medicine,MedStats,Comment,0,105,32,99,82.58,2.67,99,16,18.75,56.25,40.62,3.12,3.12,0,3.12,0,0,0,0,9.38,21.88,3.12,3.12,3.12,0,3.12,3.12,3.12,3.12,6.25,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,3.12,0,3.12,0,0,0,0,3.12,3.12,0,0,0,0,0,0,0,6.25,3.12,3.12,3.12,3.12,0,0,3.12,0,9.38,0,9.38,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,43.75,6.25,9.38,0,0,0,3.12,0,0,0,0,25,0
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,286,67,83.23,85.2,22.25,80.01,16.75,13.43,79.1,49.25,14.93,7.46,1.49,0,5.97,0,0,7.46,10.45,11.94,7.46,4.48,2.99,0,17.91,7.46,4.48,5.97,4.48,4.48,5.97,4.48,1.49,1.49,0,0,5.97,0,0,0,0,13.43,4.48,4.48,0,4.48,1.49,0,4.48,4.48,0,0,0,0,0,0,0,2.99,0,1.49,1.49,2.99,0,1.49,14.93,0,10.45,0,10.45,0,0,1.49,0,0,0,0,0,0,0,0,0,0,31.34,1.49,2.99,0,0,2.99,4.48,2.99,0,0,2.99,13.43,0
10067,0,1,0,4,1,Medicine,MedStats,Comment,0,184,17,27.29,99,1,98.87,8.5,11.76,58.82,41.18,17.65,17.65,5.88,0,5.88,5.88,0,0,0,5.88,17.65,0,0,0,17.65,5.88,5.88,0,0,0,5.88,5.88,0,0,0,0,23.53,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,5.88,5.88,0,0,23.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.18,5.88,11.76,0,0,11.76,0,0,0,0,0,11.76,1
10067,0,1,1,4,1,Medicine,MedStats,Comment,1,315,123,93.26,87.25,5.47,98.52,24.6,18.7,70.73,41.46,11.38,7.32,1.63,0,5.69,0,0,4.07,9.76,11.38,5.69,2.44,1.63,0,14.63,5.69,2.44,0.81,6.5,1.63,5.69,5.69,0,0,0,0,8.94,0,0,0,0,11.38,3.25,3.25,0.81,1.63,1.63,1.63,0.81,0.81,0,0.81,1.63,0,1.63,0,0,3.25,3.25,0,0.81,0,0,2.44,12.2,0.81,5.69,1.63,3.25,0.81,0.81,0,0,0,0,0,0.81,0,0.81,0,0,0,25.2,4.88,2.44,1.63,0,1.63,1.63,2.44,0.81,0.81,3.25,5.69,0
10067,0,0,1,4.5,1,Medicine,MedStats,Comment,0,225,4,99,99,74.76,99,4,25,100,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,25,0,0,0,0,0,50,50,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,1
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,102,27,83.33,77.05,4.97,25.77,9,7.41,59.26,37.04,7.41,3.7,3.7,0,0,0,0,3.7,7.41,7.41,11.11,3.7,0,0,11.11,3.7,0,0,11.11,7.41,0,0,0,0,0,0,11.11,0,0,0,0,7.41,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,7.41,7.41,0,3.7,0,0,3.7,7.41,3.7,7.41,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52,3.7,7.41,0,0,0,3.7,0,0,0,0,3.7,0
10067,0,0,1,4.5,1,Medicine,MedStats,Comment,0,176,12,93.26,20.24,74.76,99,12,25,83.33,33.33,8.33,8.33,8.33,0,0,0,0,0,0,25,0,0,16.67,0,16.67,16.67,16.67,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,1
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,71,30,93.26,50,1,1.03,15,16.67,90,46.67,6.67,3.33,0,0,3.33,0,0,3.33,6.67,16.67,13.33,3.33,0,0,20,10,6.67,0,3.33,6.67,10,3.33,6.67,0,3.33,3.33,3.33,0,0,0,0,33.33,6.67,0,3.33,10,10,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,0,3.33,0,0,13.33,6.67,0,0,0,0,3.33,0,0,3.33,3.33,0,3.33,3.33,0,0,0,0,13.33,3.33,6.67,0,0,0,3.33,0,0,0,0,0,0
10067,0,1,0,4,5.5,Medicine,MedStats,Comment,0,93,51,48.23,97.46,1,90.49,17,9.8,66.67,52.94,17.65,11.76,0,11.76,0,0,0,5.88,11.76,5.88,11.76,3.92,3.92,1.96,15.69,0,0,1.96,7.84,0,3.92,3.92,0,0,0,0,13.73,0,0,0,0,15.69,5.88,1.96,5.88,1.96,0,3.92,0,0,0,0,0,0,0,0,0,13.73,13.73,0,0,0,0,0,13.73,0,1.96,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,21.57,1.96,3.92,0,0,3.92,0,1.96,0,0,0,9.8,1
10067,0,0,1,4.5,1,Medicine,MedStats,Comment,0,204,27,83.33,77.05,4.97,99,13.5,14.81,85.19,51.85,7.41,3.7,3.7,0,0,0,0,3.7,11.11,11.11,14.81,3.7,3.7,0,18.52,7.41,0,0,0,3.7,11.11,11.11,0,0,0,0,11.11,0,0,0,0,7.41,0,0,3.7,3.7,0,0,3.7,0,0,3.7,0,0,0,0,0,14.81,7.41,0,0,7.41,0,3.7,11.11,3.7,11.11,3.7,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,0,7.41,0,0,0,7.41,0,0,0,0,0,1
10067,0,0,1,4.5,1,Medicine,MedStats,Comment,0,46,5,99,97.69,43.37,99,5,0,80,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,1
10067,0,0,1,4.5,1,Medicine,MedStats,Comment,0,75,6,99,95.2,23.51,99,6,16.67,66.67,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,16.67,0,0,0,0,0,33.33,33.33,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,1
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,169,168,71.27,84.43,6.5,17.16,16.8,11.31,76.79,47.02,11.31,7.74,0.6,4.76,2.38,0,0,3.57,9.52,8.93,10.12,3.57,5.36,1.19,14.29,3.57,4.17,1.19,18.45,2.38,10.12,4.76,5.36,0,0,5.36,8.93,0,0,0,0,14.88,1.79,1.19,3.57,3.57,1.19,4.17,2.38,0.6,1.19,0,0,0,0,0,0,11.9,4.76,2.98,5.36,0.6,1.79,0.6,10.12,0,8.93,0,5.95,2.98,1.79,0,0,0,0,0,0,0,0,0,0,0,23.81,4.76,4.17,0,0,1.19,0,1.79,1.19,0,2.38,8.33,0
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,31,95,85.21,58.33,14.82,11.97,15.83,18.95,70.53,45.26,7.37,3.16,0,1.05,2.11,0,0,4.21,11.58,8.42,10.53,2.11,4.21,2.11,11.58,3.16,4.21,0,8.42,2.11,9.47,4.21,5.26,4.21,0,1.05,5.26,0,0,0,0,11.58,3.16,0,1.05,4.21,1.05,4.21,1.05,0,1.05,0,0,0,0,0,0,11.58,3.16,2.11,4.21,2.11,4.21,0,9.47,2.11,8.42,0,5.26,3.16,0,0,0,0,0,0,0,0,0,0,0,0,17.89,4.21,4.21,1.05,0,1.05,1.05,2.11,0,0,2.11,2.11,0
10067,0,1,1,4.5,1,Medicine,MedStats,Comment,0,93,42,48.63,76.25,37.24,25.77,42,35.71,61.9,26.19,11.9,7.14,4.76,0,2.38,0,0,4.76,2.38,0,2.38,4.76,4.76,0,9.52,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,9.52,4.76,0,0,2.38,0,2.38,2.38,0,2.38,0,4.76,0,4.76,0,0,4.76,2.38,2.38,0,0,0,2.38,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,0,2.38,0,2.38,0,0,0,52.38,4.76,2.38,0,0,2.38,2.38,11.9,0,0,0,28.57,1
10067,0,0,1,4.5,1,Medicine,MedStats,Comment,0,315,15,93.26,74.76,82.75,25.77,7.5,6.67,86.67,53.33,6.67,6.67,0,0,6.67,0,0,0,6.67,20,13.33,6.67,0,0,20,0,6.67,0,13.33,0,0,0,0,0,0,0,6.67,0,0,0,0,20,6.67,0,0,6.67,0,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,6.67,13.33,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,13.33,6.67,0,0,0,0,0
10067,0,1,1,4.5,1,Medicine,MedStats,Comment,0,286,30,52.71,84.14,10.08,99,30,6.67,73.33,40,13.33,6.67,0,0,6.67,0,0,6.67,0,10,10,0,6.67,0,13.33,3.33,0,3.33,6.67,3.33,10,10,0,0,0,0,10,0,0,0,0,13.33,3.33,3.33,3.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0,3.33,0,0,0,3.33,0,3.33,10,0,6.67,0,6.67,0,3.33,0,0,0,0,0,0,0,0,0,0,0,20,0,3.33,0,0,3.33,3.33,10,0,0,0,0,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,211,69,94.5,92.62,2.02,98.72,23,20.29,72.46,46.38,8.7,7.25,0,0,7.25,0,0,1.45,11.59,13.04,7.25,1.45,5.8,0,10.14,5.8,2.9,1.45,4.35,4.35,5.8,5.8,0,0,0,0,10.14,0,1.45,0,0,11.59,1.45,5.8,1.45,0,0,2.9,0,0,0,0,1.45,0,1.45,0,0,4.35,2.9,0,1.45,0,0,1.45,8.7,2.9,5.8,0,4.35,1.45,0,0,0,0,0,0,0,0,0,0,0,0,11.59,2.9,2.9,0,1.45,0,1.45,2.9,0,0,0,0,0
10067,0,1,1,4,3,Medicine,MedStats,Comment,0,56,162,70.08,37.87,20.47,5.77,20.25,27.16,81.48,48.15,8.02,3.7,1.23,0,2.47,0,0,4.32,4.32,15.43,10.49,7.41,4.94,2.47,14.2,6.79,3.7,2.47,1.85,1.85,1.85,0,1.85,0,0,0,3.7,0,0,0,0,27.78,6.79,9.88,3.7,4.94,0.62,5.56,0,0,0,0,2.47,0,1.85,0,0,4.94,0,0.62,3.09,0,1.23,0.62,11.73,0.62,6.17,0,3.7,2.47,6.17,0,0,0,0,0,0,0,0,0,0,0,17.9,3.09,3.09,0,0,0.62,1.23,4.32,0,0,4.94,0.62,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,70,36,54.29,86.68,11.8,98.27,12,22.22,86.11,47.22,13.89,8.33,2.78,0,2.78,0,2.78,5.56,8.33,8.33,8.33,5.56,8.33,0,13.89,2.78,0,2.78,0,0,5.56,5.56,0,0,0,0,13.89,0,0,0,0,22.22,8.33,5.56,2.78,5.56,2.78,2.78,8.33,8.33,0,0,0,0,0,0,0,16.67,2.78,5.56,5.56,5.56,0,0,11.11,0,2.78,0,2.78,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,16.67,5.56,5.56,0,0,0,2.78,2.78,0,0,0,0,1
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,55,69,90.13,84.49,27.39,99,13.8,17.39,86.96,49.28,10.14,7.25,1.45,0,5.8,0,0,2.9,13.04,10.14,11.59,1.45,1.45,1.45,20.29,8.7,5.8,0,0,4.35,8.7,8.7,0,0,0,0,11.59,0,0,0,0,13.04,5.8,0,1.45,4.35,0,4.35,2.9,0,1.45,1.45,0,0,0,0,0,8.7,4.35,2.9,1.45,2.9,0,1.45,14.49,4.35,7.25,1.45,4.35,0,8.7,0,0,2.9,0,0,0,0,0,0,0,0,13.04,5.8,4.35,0,0,0,1.45,0,0,0,0,1.45,1
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,36,28,89.26,92.33,13.15,87.2,14,21.43,75,39.29,14.29,10.71,3.57,0,7.14,0,0,3.57,7.14,10.71,7.14,0,0,0,21.43,10.71,3.57,0,0,0,3.57,3.57,0,0,0,0,10.71,0,0,0,0,21.43,14.29,3.57,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,10.71,3.57,3.57,3.57,7.14,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.29,3.57,10.71,0,0,0,3.57,0,0,0,0,21.43,1
10067,0,1,1,4,3.5,Medicine,MedStats,Comment,0,48,91,80.74,74.53,6.88,99,22.75,13.19,86.81,53.85,9.89,3.3,0,0,3.3,0,0,6.59,14.29,10.99,7.69,6.59,7.69,2.2,16.48,10.99,4.4,1.1,4.4,2.2,7.69,7.69,0,0,0,0,6.59,0,0,0,0,18.68,7.69,5.49,2.2,6.59,2.2,1.1,0,0,0,0,0,0,0,0,0,5.49,1.1,1.1,1.1,3.3,0,2.2,8.79,0,5.49,0,4.4,1.1,2.2,0,0,0,1.1,0,0,0,0,0,0,0,18.68,3.3,3.3,0,0,1.1,1.1,2.2,0,0,6.59,1.1,1
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,40,35,81.17,98.85,5.55,99,17.5,8.57,80,51.43,14.29,8.57,0,0,8.57,0,0,5.71,11.43,11.43,8.57,5.71,2.86,0,20,5.71,5.71,2.86,0,0,11.43,11.43,0,0,0,0,17.14,0,0,0,0,11.43,2.86,5.71,0,0,0,2.86,0,0,0,0,0,0,0,0,0,14.29,5.71,5.71,8.57,2.86,0,2.86,17.14,0,5.71,0,5.71,0,5.71,0,0,0,0,0,0,0,0,0,0,0,22.86,0,2.86,0,0,2.86,5.71,0,5.71,0,0,5.71,1
10067,1,0,1,4,2,Medicine,MedStats,Comment,0,62,78,54.88,99,2.29,97.19,11.14,14.1,71.79,41.03,15.38,12.82,0,0,12.82,0,0,2.56,5.13,7.69,5.13,5.13,5.13,1.28,14.1,1.28,1.28,1.28,10.26,1.28,5.13,5.13,0,0,0,0,16.67,0,0,0,0,14.1,0,2.56,5.13,3.85,3.85,3.85,3.85,2.56,1.28,0,0,0,0,0,0,6.41,1.28,0,0,5.13,0,2.56,10.26,0,10.26,3.85,1.28,5.13,3.85,1.28,0,0,0,0,0,0,0,0,0,0,30.77,11.54,6.41,0,0,0,1.28,2.56,0,0,2.56,6.41,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,39,79,85.19,77.62,22.44,49.32,13.17,6.33,70.89,50.63,11.39,7.59,1.27,1.27,5.06,0,0,3.8,11.39,12.66,7.59,2.53,7.59,1.27,11.39,1.27,1.27,0,8.86,0,1.27,1.27,0,0,0,0,8.86,0,0,0,0,12.66,1.27,6.33,3.8,3.8,0,5.06,7.59,7.59,0,0,0,0,0,0,0,2.53,2.53,0,0,0,0,0,8.86,1.27,12.66,6.33,5.06,1.27,0,3.8,0,0,0,0,1.27,0,0,1.27,0,0,27.85,7.59,3.8,0,0,0,2.53,2.53,2.53,0,0,8.86,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,102,55,67.62,97.69,66.98,87.86,11,14.55,80,47.27,12.73,7.27,0,1.82,5.45,0,0,5.45,5.45,10.91,10.91,5.45,1.82,0,21.82,5.45,1.82,0,5.45,0,7.27,5.45,1.82,0,0,1.82,12.73,0,0,0,0,10.91,5.45,1.82,1.82,3.64,0,0,0,0,0,0,0,0,0,0,0,9.09,5.45,3.64,1.82,1.82,0,3.64,16.36,5.45,20,1.82,3.64,16.36,5.45,0,0,0,0,0,0,0,0,0,0,0,18.18,5.45,7.27,0,0,0,3.64,1.82,0,0,0,0,1
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,120,25,41.39,99,1.59,91.14,12.5,12,76,52,16,8,0,8,0,0,0,8,8,12,8,12,8,0,20,4,4,12,0,0,4,4,0,0,0,0,16,0,0,0,0,12,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4,4,4,0,0,20,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,12,0,0,0,4,0,8,0,0,8,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,124,107,68.97,88.77,53.3,88.85,21.4,21.5,88.79,54.21,15.89,8.41,0,4.67,1.87,0,1.87,7.48,9.35,12.15,10.28,2.8,5.61,0.93,15.89,2.8,2.8,0,0.93,1.87,3.74,3.74,0,0,0,0,14.95,0,0,0,0,28.04,9.35,2.8,2.8,7.48,3.74,8.41,1.87,0,1.87,0,1.87,0,1.87,0,0,12.15,7.48,1.87,2.8,0.93,0.93,3.74,11.21,0.93,6.54,0.93,4.67,1.87,0,0,0,0,0,0,0,0,0,0,0,0,22.43,4.67,10.28,0,0,0,1.87,1.87,0,0,1.87,1.87,0
10067,0,1,1,4,1,Medicine,MedStats,Comment,0,188,66,96.54,85.56,61.34,80.64,13.2,21.21,77.27,43.94,6.06,1.52,0,0,1.52,0,0,4.55,10.61,16.67,4.55,7.58,4.55,0,15.15,1.52,1.52,4.55,3.03,3.03,3.03,3.03,0,0,0,0,9.09,0,0,0,0,19.7,13.64,6.06,0,3.03,0,0,1.52,1.52,0,0,0,0,0,0,0,4.55,1.52,1.52,3.03,1.52,0,1.52,10.61,0,9.09,0,9.09,0,3.03,0,0,0,0,0,0,0,0,0,0,0,30.3,9.09,12.12,1.52,0,3.03,1.52,0,0,0,3.03,0,0
10067,0,0,1,4,1,Medicine,MedStats,Comment,0,169,86,66.17,99,16.33,95.29,21.5,20.93,90.7,56.98,15.12,10.47,0,2.33,8.14,0,0,4.65,12.79,9.3,10.47,2.33,6.98,2.33,19.77,2.33,2.33,0,0,1.16,4.65,4.65,0,0,0,0,23.26,0,0,2.33,0,22.09,6.98,3.49,5.81,6.98,1.16,8.14,1.16,0,1.16,0,0,0,0,0,0,8.14,4.65,0,2.33,0,1.16,3.49,12.79,1.16,5.81,0,2.33,2.33,3.49,0,0,0,0,0,1.16,0,0,0,1.16,0,22.09,5.81,3.49,0,0,0,0,1.16,2.33,0,0,9.3,1
10067,0,1,1,4,3.5,Medicine,MedStats,Comment,2,181,109,59.93,23.15,95.51,88.19,15.57,20.18,77.98,44.04,9.17,1.83,0,0,0.92,0,0.92,7.34,3.67,11.93,6.42,7.34,5.5,4.59,19.27,7.34,3.67,1.83,2.75,4.59,3.67,3.67,0,0,0,0,3.67,0,0,0,0,22.94,10.09,2.75,0,1.83,1.83,7.34,2.75,1.83,0,0.92,0,0,0,0,0,3.67,0.92,0.92,0,1.83,0,6.42,9.17,0.92,13.76,0.92,11.93,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69,3.67,1.83,1.83,0,2.75,1.83,2.75,3.67,0,0.92,6.42,1
